52.12986994839699	12.956325545184438
41.077690582073856	12.966941734208227
60.274734272107246	12.801100788448574
52.3501134592565	12.23722699275263
28.213813249269176	11.271500401755878
39.8033584062637	12.840228959463222
54.04248909367777	11.64795278622405
32.188590798362284	12.931035742400809
37.86020406888308	11.883927866541327
28.973997524580707	12.934269271758605
47.58641329435426	11.609635548407642
50.681222334188625	12.315489280203927
43.37587049854982	12.43919940839069
24.50735445354991	12.446412800556605
50.263484903880745	12.850723808186064
55.5112737294129	11.289161947157808
40.13688817232679	11.209919585742016
22.81175691302553	11.837995472419742
32.29093868051915	11.560391871645173
26.938602538412077	12.38549671393292
49.71694817440263	11.102555688794029
34.47399970110146	11.378233556584837
42.930085338789475	12.462353171398496
60.462153102435344	12.404950261834415
40.18395459594808	13.05316103839537
28.02515894648944	11.063378772089674
25.784329789211736	13.182619630443966
58.99119212844817	11.772185284463681
30.88929601308012	12.662604373622571
53.59465099775565	13.045762665721384
31.956035991855806	12.115794148085818
52.61819721751751	12.416695586858886
57.16627088898707	11.596401572428032
58.97931487050912	11.045115323041724
42.38283418109716	12.220264745725842
24.473039837439554	11.511618267468194
25.74782114362277	12.820988652442544
30.058681387331493	11.034310484501873
28.050480477286932	12.948430593279298
50.92678293802926	11.073726583331338
64.18709475290376	12.038835413268075
61.01851760382433	11.845326222591037
65.4137203867747	12.838028105609114
52.15519451855501	11.867009961760774
33.65497721279713	10.931301180924025
41.34183610060272	13.115302752077056
62.79563006042992	12.505885812859171
34.41107252603176	12.874154689740624
63.572818350799984	10.928037451860385
42.42878051978971	11.693343493504697
40.209962501390514	12.974111236832922
51.582210021816564	10.819917670369463
36.95122037399853	12.849148188021093
36.425908010622756	12.955959993832339
65.08811873899548	11.092969059768784
37.37036328760911	11.998336152073172
32.43663996047599	11.567266549521038
59.621621826593184	11.144713361530934
35.74289837668777	12.749054551620022
46.09546970938834	11.867138161800872
26.32932452598765	11.747603121521385
32.40854114529423	12.344295295702533
48.334926573222745	12.171218233604634
43.6758450543035	11.505950596977332
35.27912683190082	11.94798864632419
37.37396270474569	11.642904872360432
41.3485989165639	11.831263609091627
41.32983409947673	11.780199629059283
63.64293726170284	12.814216740832304
61.793605538011704	10.927139803753345
45.41659216815361	11.274480599176828
40.98811109257947	11.92572348410892
25.409864880713194	12.720179465639287
56.104810787443085	10.94903849745985
60.69455930059123	11.458701070323826
48.58594558315928	13.052967165874442
56.04238802744832	12.225468229741825
52.699834314005706	12.975717984632055
33.22557047336419	10.955339805838992
29.45642082539989	11.457620934401218
57.24414192527158	11.618050023127951
54.408920103668336	11.265369512813983
67.66692684673862	11.510895410829216
57.88617911291569	12.881129825320198
64.84887756829636	11.88573669891704
66.89905455551582	11.338391865944995
35.31541432211611	13.070852598787813
67.55822177022057	12.519315209189903
23.72016777832059	10.958888549304199
67.46751616862731	12.869571288031016
55.4982451803744	12.817621128659518
65.9692302654295	13.198077226784452
36.544782144726774	12.091100691068032
45.08385163651876	12.077408385314259
57.06358918125728	12.287497447637103
49.547578520143844	12.75189572679276
25.977249478242104	11.350739885958614
44.68410655644709	11.237062818840132
57.03671115444251	11.945679111338755
43.31253675222021	11.557892326133064
51.040477410917546	12.90586347422294
57.90092950385689	11.038880030556916
58.65894691461201	11.176142971958585
22.836768300270197	12.58130213177908
48.12688420936766	11.869226766317729
55.2140489226526	11.893902604423763
40.46565014193229	12.566191770993285
44.42699548943048	12.948666664107378
47.91393238805175	13.171276936430786
26.135401273008856	12.546857476193857
66.11501956976997	12.858426361481495
33.12153544450882	12.618564110603929
22.801611223845036	11.442028822016983
26.524648275896784	12.682655290992093
29.419374604122503	12.859709639261775
66.04335606786897	11.675819644990739
30.613654425415465	12.241731347023858
67.99991431123702	12.533850046456335
31.345858152691292	12.291539302378952
26.590509895271012	11.256380041182549
51.88197197632258	12.977648427855373
38.54427290487422	13.10637968894065
26.344113205337123	13.190017675750788
41.03075638603204	12.048221210581538
44.70541633016853	11.509698233648418
49.08633197036674	12.36872737810408
37.90366856353877	11.204937048175228
42.09835275595382	12.475888414216055
48.78425698145318	12.554042002048778
26.110322794482677	11.898759604344887
53.04943883304734	11.104205608336379
24.021818133864866	12.184554861989831
66.5599720414646	12.769341808992529
37.572003338134046	12.400172752740371
55.31952409643086	10.965532010061903
65.66476731565848	12.953817345835382
39.69343293864419	11.295880415126398
29.88751428968451	10.909280191135956
67.43151461601481	11.756127150656289
66.70725766313599	12.85039738210949
44.03196696357594	11.22805589331321
56.07884212331826	11.671578131282327
66.11722971321191	12.368128004796432
60.64082405527745	12.046943103271982
34.27711663038414	11.964184911849673
48.46904506410891	12.328214636965141
53.53254860716696	12.021782558291818
65.31865483490888	11.147296218180394
44.961686101278005	11.617122241988646
26.30845822141907	12.348857552774863
66.17343102469717	11.41307981169038
26.99325687257954	12.267555674439821
28.07295264213256	11.322604244478196
56.975713497326005	13.09304857145415
43.664632701219546	12.194047506941521
56.140531874111936	13.179433276739596
58.020326705266186	12.540285968717658
50.07148921423881	12.64917315120034
55.10558190628678	11.611458712825408
59.967607634549886	11.27408132588518
47.50206207540106	12.243796020126924
50.451105099279694	11.057432748160032
22.854541880261504	12.864879446395223
63.061261890474384	13.180861683947093
55.76618816702622	12.064460824948894
51.90907255213338	11.811452747985452
48.761437435798804	11.879806730910135
28.69413863908745	11.899942050215017
53.4848289085421	10.887187483166318
29.65445122276204	11.62807009425273
